mid_idx,mid_freq,fine_idx,fine_freq,cosine,difference
97,1618.6523,2175,1621.752332,0.86294085,-3.1000320000000556
98,1618.6523,1202,1619.821477,0.7889109,-1.1691769999999906
99,1618.6523,2246,1622.470932,0.85891354,-3.8186319999999796
100,1618.6523,2477,1619.872729,0.8190929,-1.2204289999999673
101,1618.6523,1441,1619.536252,0.80073243,-0.8839520000001357
102,1545.4102,7,1621.058725,0.78596306,-75.64852500000006
103,1618.6523,702,1624.175955,0.75117314,-5.5236549999999625
104,1618.6523,2907,1624.095458,0.87999755,-5.4431580000000395
105,1618.6523,2977,1622.463856,0.83593625,-3.8115560000001096
106,1618.6509,55,1626.42113,0.8869317,-7.770229999999856
107,1618.6523,2865,1618.741196,0.91428286,-0.088895999999977
108,1618.6523,97,1621.360218,0.78655356,-2.7079180000000633
109,1618.6523,2794,1627.441406,0.7121414,-8.789105999999947
110,1618.6523,899,1626.094669,0.7561715,-7.442369000000099
111,1618.6523,1703,1623.375684,0.7914755,-4.723384000000124
112,1618.6523,348,1622.88127,0.83865315,-4.228970000000118
113,1618.6523,2731,1620.907115,0.7141474,-2.254815000000008
114,1618.6523,1661,1618.469914,0.81923616,0.1823859999999513
115,1618.6523,1968,1618.09835,0.8207791,0.5539499999999862
116,1618.6523,2235,1625.608758,0.8511186,-6.9564580000001115
117,1618.6523,722,1622.913052,0.92659414,-4.260752000000139
118,1618.6523,1021,1620.493976,0.8948851,-1.8416760000000068
119,1618.6523,1479,1621.26864,0.89767265,-2.6163400000000365
120,1618.6523,726,1619.966509,0.8961805,-1.314209000000119
121,1618.6523,335,1623.07346,0.88703364,-4.4211600000001
122,1618.6523,1321,1618.379893,0.8891584,0.2724069999999301
123,1618.6523,1348,1626.420368,0.9206533,-7.768068000000085
124,1618.6523,1729,1625.101478,0.72864205,-6.4491780000000745
125,1618.6523,2586,1618.125903,0.9211089,0.5263969999998608
126,1618.6523,1368,1620.657558,0.8851086,-2.00525800000014
127,1618.6523,1780,1624.853279,0.9501899,-6.200978999999961
128,1618.6509,2767,1625.712963,0.841182,-7.062062999999853
129,1545.4102,2996,1618.296392,0.78156507,-72.88619199999994
130,1618.6523,1210,1619.952346,0.89444304,-1.3000460000000658
131,1545.4102,1743,1621.084741,0.71725553,-75.67454099999986
132,1618.6523,2625,1621.679767,0.89931345,-3.027467000000115
133,1618.6523,1083,1619.996594,0.81739396,-1.3442939999999908
134,1618.6523,427,1623.538358,0.8039903,-4.886058000000048
135,1618.6523,401,1620.831812,0.85419834,-2.1795119999999315
136,1618.6523,932,1626.464169,0.8450967,-7.811869000000115
137,1618.6523,2068,1622.245925,0.73014283,-3.5936249999999745
138,1618.6523,1394,1626.468392,0.7612534,-7.816092000000026
139,1618.6523,2836,1623.071607,0.88021195,-4.419307000000117
140,1618.6523,1850,1622.777212,0.78538454,-4.124911999999995
141,1618.6523,2281,1624.004203,0.82609934,-5.351902999999993
142,1615.7227,2607,1621.406889,0.84424,-5.68418900000006
143,1545.4102,2635,1621.242908,0.7128166,-75.83270799999991
144,1618.6523,179,1622.255696,0.86088127,-3.603395999999975
145,1618.6523,2544,1626.419401,0.812149,-7.767101000000139
146,1618.6523,217,1620.61878,0.83320296,-1.9664800000000469
147,1618.6523,2272,1620.617816,0.72570693,-1.9655159999999796
148,1618.6523,2443,1618.41489,0.9005145,0.23740999999995438
149,1618.6523,1618,1621.508072,0.791464,-2.8557720000001154
150,1618.6523,1645,1620.326231,0.779701,-1.6739310000000387
151,1618.6523,263,1621.685643,0.80155367,-3.033343000000059
152,1618.6523,1110,1619.475072,0.8148103,-0.8227719999999863
153,1618.6523,299,1622.033437,0.8373267,-3.3811370000000807
154,1618.6523,1936,1619.107893,0.76188004,-0.45559300000013536
155,1618.6523,1575,1620.092427,0.879635,-1.440127000000075
156,1618.6523,441,1622.529339,0.7455251,-3.877038999999968
157,1621.582,2028,1623.160514,0.7580126,-1.5785139999998137
158,1618.6523,1502,1624.4111,0.92327887,-5.758800000000065
159,1618.6523,737,1620.531913,0.7252559,-1.879613000000063
160,1618.6523,1213,1626.448042,0.75020736,-7.795742000000018
161,1545.4087,2991,1624.006754,0.8542681,-78.59805400000005
162,1545.4102,2091,1620.706157,0.7435709,-75.29595700000004
163,1621.582,2024,1622.652353,0.7358259,-1.070352999999841
164,1624.5117,1104,1621.384682,0.65959656,3.1270179999999073
165,1627.4414,1972,1625.220587,0.8988566,2.2208129999999073
166,1624.5117,113,1616.037346,0.6818346,8.474353999999948
167,1545.4102,2467,1622.465149,0.7192947,-77.05494900000008
168,1627.44,1413,1623.514859,0.7617015,3.925141000000167
169,1545.4102,838,1618.949963,0.8105383,-73.539763
170,1545.4102,1506,1620.275284,0.7291912,-74.86508400000002
171,1624.5117,1414,1622.861755,0.8246273,1.6499450000001161
172,1545.4102,1585,1623.438299,0.7511919,-78.02809899999988
173,1624.5117,494,1545.090083,0.61251086,79.42161699999997
174,1627.4414,2970,1545.02158,0.6360983,82.41981999999985
175,1618.6509,586,1625.006829,0.56067544,-6.355928999999833
176,1618.6523,2125,1621.422714,0.6522293,-2.7704140000000734
177,1621.582,861,1625.295502,0.79330283,-3.713501999999835
178,1545.4102,523,1620.120046,0.8004568,-74.70984599999997
179,1627.44,2918,1626.28071,0.6447369,1.1592900000000554
180,1627.44,2914,1626.078442,0.7274087,1.361558000000059
181,1624.5117,685,1620.169024,0.7178487,4.342675999999983
182,1624.5117,1400,1618.045363,0.6568203,6.466337000000067
183,1624.5117,1423,1615.149217,0.83915776,9.362483000000111
184,1545.4102,2942,1620.742989,0.72589916,-75.33278900000005
185,1627.4414,611,1623.063963,0.7181983,4.377436999999873
186,1545.4102,1740,1624.939731,0.7244338,-79.5295309999999
187,1624.5117,530,1618.074632,0.7011447,6.437067999999954
188,1621.582,183,1618.49682,0.6763771,3.0851800000000367
189,1545.4102,218,1619.551255,0.82781154,-74.14105500000005
190,1612.793,1490,1620.315406,0.81782067,-7.522406000000046
191,1545.4102,2695,1620.237367,0.82711244,-74.82716699999992
192,1621.582,1264,1623.382408,0.81390417,-1.800407999999834
193,1545.4102,1432,1626.454513,0.7177459,-81.04431299999987
194,1624.5103,2712,1616.596802,0.5662323,7.9134979999998905
195,1627.4414,1214,1620.331493,0.7344261,7.109907000000021
196,1545.4102,1544,1625.262567,0.77564096,-79.85236699999996
197,1621.582,1219,1615.85383,0.6566252,5.728170000000091
198,1545.4102,59,1622.863837,0.7111328,-77.45363700000007
199,1621.582,2769,1545.401073,0.637647,76.18092700000011
200,1545.4102,2499,1621.922392,0.7536765,-76.51219199999991
201,1545.4102,124,1625.413556,0.7078306,-80.00335599999994
202,1618.6523,996,1619.954166,0.694558,-1.3018660000000182
203,1545.4102,1380,1622.921985,0.80916935,-77.51178499999992
204,1624.5117,592,1622.126034,0.69573903,2.3856660000001284
205,1545.4102,2108,1620.225244,0.6876917,-74.81504399999994
206,1627.4414,2249,1622.17431,0.62021023,5.2670899999998255
207,1545.4102,1592,1620.6505,0.8881515,-75.24029999999993
208,1545.4102,2213,1618.100999,0.6168495,-72.69079899999997
209,1624.5117,2030,1626.072994,0.6940258,-1.561294000000089
210,1621.582,1871,1616.886171,0.68162405,4.695829000000003
211,1621.582,159,1625.070325,0.7311399,-3.4883249999998043
212,1624.5117,610,1622.170622,0.8682746,2.341077999999925
213,1624.5117,695,1620.066277,0.6340891,4.445423000000119
214,1545.4102,2744,1545.846109,0.77150214,-0.43590900000003785
215,1545.4102,1626,1621.9016,0.8053706,-76.49139999999989
216,1545.4087,560,1625.07522,0.7991386,-79.66651999999999
217,1627.4414,2186,1545.017017,0.66421545,82.42438300000003
218,1621.5806,1229,1616.098925,0.68921864,5.481674999999996
219,1621.582,1665,1615.722503,0.60383815,5.859497000000147
220,1627.4414,2758,1625.542869,0.818213,1.8985309999998208
221,1545.4102,2740,1620.126022,0.74377865,-74.71582199999989
222,1545.4102,2303,1621.848512,0.7669422,-76.438312
223,1621.5806,1430,1622.998489,0.6889158,-1.4178890000000592
224,1545.4102,1320,1625.015401,0.730056,-79.60520100000008
225,1624.5117,255,1618.284392,0.6821443,6.227307999999994
226,1621.582,1666,1620.73856,0.83271086,0.8434400000001006
227,1545.4102,866,1621.743321,0.78078324,-76.33312099999989
228,1618.6523,889,1615.937116,0.5815127,2.7151839999999083
229,1624.5117,1949,1619.273792,0.8619632,5.237908000000061
230,1624.5117,740,1624.994776,0.6525083,-0.48307599999998274
231,1627.44,1059,1545.02641,0.8037568,82.41359000000011
232,1618.6523,1624,1618.836089,0.9130973,-0.18378899999993337
233,1618.6509,2484,1624.0274,0.85103506,-5.376499999999851
234,1618.6523,921,1619.41453,0.6815991,-0.762230000000045
235,1545.4102,2806,1620.782853,0.76134896,-75.3726529999999
236,1618.6523,1391,1626.087564,0.785176,-7.435263999999961
237,1618.6523,565,1623.498088,0.8827161,-4.845788000000084
238,1618.6523,2131,1619.972932,0.7339018,-1.3206319999999323
239,1618.6523,584,1626.442532,0.8077649,-7.79023200000006
240,1618.6509,2288,1619.915762,0.8066594,-1.2648619999999937
241,1618.6523,1408,1622.438394,0.8369862,-3.7860940000000483
242,1545.4102,2871,1623.418769,0.67258924,-78.00856900000008
243,1618.6523,1658,1625.833975,0.7738477,-7.181675000000041
244,1618.6523,761,1619.91111,0.82759583,-1.2588100000000395
245,1618.6523,1777,1618.858402,0.8341102,-0.20610200000010082
246,1624.5117,2961,1621.483876,0.88661057,3.0278240000000096
247,1627.4414,1689,1545.196753,0.7738009,82.24464699999999
248,1545.4102,1584,1620.135256,0.76033485,-74.725056
249,1627.4414,649,1545.846071,0.6542775,81.59532899999999
250,1627.4414,677,1620.110507,0.79214287,7.330892999999833
251,1545.4102,2004,1623.846606,0.62565106,-78.43640600000003
252,1545.4102,2568,1618.487268,0.75642526,-73.07706800000005
253,1624.5117,1101,1618.080044,0.7108383,6.431655999999975
254,1621.582,1830,1545.985322,0.62905335,75.59667800000011
255,1627.4414,2697,1619.229251,0.68881136,8.212148999999954
256,1627.4414,883,1618.219106,0.68380946,9.22229399999992
257,1627.44,2699,1623.033861,0.7775215,4.406139000000167
258,1627.4414,638,1545.181358,0.6303682,82.26004199999988
259,1624.5103,692,1624.253567,0.6678925,0.25673299999994015
260,1627.4414,1769,1626.118964,0.7051654,1.3224359999999251
261,1624.5117,1569,1619.954489,0.8366688,4.557211000000052
262,1627.4414,32,1625.830642,0.8441546,1.6107580000000326
263,1627.4414,1547,1545.196594,0.6809067,82.24480599999993
264,1615.7212,246,1623.103486,0.6875249,-7.382286000000022
265,1627.4414,793,1626.138247,0.8183099,1.3031529999998384
266,1624.5117,125,1616.198366,0.80078256,8.31333399999994
267,1545.4102,1018,1624.875756,0.78405523,-79.46555599999988
268,1624.5117,1370,1625.062766,0.74079627,-0.5510659999999916
269,1627.4414,595,1619.086401,0.7684419,8.354998999999907
270,1627.4414,1311,1623.557371,0.7794376,3.8840289999998276
271,1624.5117,1364,1615.531415,0.64888126,8.980285000000094
272,1545.4102,2500,1618.15799,0.858875,-72.7477899999999
273,1621.582,582,1625.387466,0.7131777,-3.8054659999997966
274,1545.4087,743,1620.543555,0.7003397,-75.13485500000002
275,1545.4102,1309,1620.915625,0.7578417,-75.50542500000006
276,1627.4414,1192,1626.121711,0.8634687,1.3196889999999257
277,1621.582,276,1545.992506,0.77813965,75.58949400000006
278,1621.582,892,1616.628338,0.6825715,4.953662000000122
279,1627.4414,2306,1620.374219,0.778325,7.067180999999891
280,1545.4102,1163,1623.5239,0.8684699,-78.11369999999988
281,1624.5117,1452,1618.960513,0.89280033,5.551187000000027
282,1627.44,140,1620.565438,0.61570483,6.874561999999969
283,1545.4102,243,1620.851747,0.7740364,-75.4415469999999
284,1545.4102,2508,1618.06654,0.76372755,-72.65634
285,1545.4102,2427,1619.983264,0.87938726,-74.57306399999993
286,1545.4102,1184,1618.012617,0.76019484,-72.60241700000006
287,1627.4414,436,1545.18149,0.6893892,82.25990999999999
288,1621.582,172,1616.194015,0.8579116,5.3879850000000715
289,1545.4102,250,1622.672711,0.82175785,-77.2625109999999
290,1627.44,1652,1623.01378,0.7730236,4.4262200000000576
291,1627.4414,903,1626.130996,0.63743633,1.310403999999835
292,1627.4414,1892,1545.206504,0.7927748,82.23489599999994
293,1621.582,1218,1616.824416,0.7101018,4.757584000000179
294,1621.582,1125,1621.848,0.8725053,-0.265999999999849
295,1624.5117,2212,1618.571584,0.6381203,5.940115999999989
296,1624.5117,2114,1616.454511,0.8006186,8.057189000000108
297,1618.6523,1705,1622.365843,0.65198433,-3.7135430000000724
298,1621.582,347,1618.934825,0.7568913,2.647175000000061
299,1624.5103,2371,1620.532243,0.69336635,3.978056999999808
300,1627.4414,114,1545.061427,0.6740005,82.37997299999984
301,1621.582,58,1624.961094,0.8975462,-3.3790939999998955
302,1618.6523,1955,1622.848284,0.8324779,-4.195983999999953
303,1618.6509,66,1619.36844,0.74877197,-0.7175399999998717
304,1618.6523,196,1626.295384,0.83766466,-7.643084000000044
305,1618.6523,2605,1622.740505,0.81124246,-4.088205000000016
306,1618.6523,2614,1626.115328,0.82132065,-7.463028000000122
307,1618.6523,1832,1626.403366,0.8272507,-7.751066000000037
308,1618.6523,1342,1620.125874,0.92369646,-1.4735740000000987
309,1618.6523,1037,1619.17084,0.8684244,-0.51854000000003
310,1618.6523,536,1625.755733,0.887728,-7.1034329999999954
311,1618.6523,249,1625.874717,0.8694129,-7.22241699999995
312,1618.6509,1971,1625.757962,0.840671,-7.107061999999814
313,1618.6523,1333,1620.286074,0.8132603,-1.6337740000001304
314,1618.6509,1670,1621.871458,0.7595595,-3.2205579999999827
315,1624.5117,1680,1625.922446,0.8289555,-1.4107460000000174
316,1627.4414,267,1618.295132,0.7931414,9.146267999999964
317,1624.5117,1017,1619.487117,0.75537324,5.024583000000121
318,1545.4102,1161,1622.96749,0.683277,-77.55728999999997
319,1545.4102,836,1622.223356,0.8164491,-76.81315599999994
320,1621.5806,2051,1622.374456,0.62013507,-0.7938560000000052
321,1627.4414,593,1545.885497,0.842099,81.55590299999994
322,1627.4414,355,1622.182094,0.6578625,5.259305999999924
323,1621.5806,2448,1545.039916,0.64346874,76.54068400000006
324,1627.4414,1757,1618.407884,0.821881,9.033515999999963
325,1545.4102,205,1619.693024,0.68720746,-74.28282399999989
326,1624.5117,2063,1618.158119,0.7555668,6.3535810000000765
327,1615.7227,858,1621.923703,0.6575861,-6.201002999999901
328,1627.4414,867,1621.522984,0.6354822,5.918415999999979
329,1545.4102,621,1620.224065,0.73352104,-74.81386500000008
330,1621.582,1522,1618.918443,0.8253612,2.6635570000000826
331,1545.4102,211,1618.198095,0.7522553,-72.78789499999993
332,1624.5103,2854,1616.187162,0.68657714,8.323137999999972
333,1627.4414,1205,1620.164506,0.6583233,7.2768939999998565
334,1627.4414,2730,1618.203324,0.74297494,9.238075999999865
335,1621.582,2790,1545.981092,0.6285704,75.60090800000012
336,1545.4102,2255,1622.572712,0.8574392,-77.16251199999988
337,1627.4414,918,1619.727245,0.6698164,7.7141549999998915
338,1627.4414,1793,1545.916701,0.8370505,81.52469899999983
339,1545.4102,2399,1619.217206,0.7272269,-73.807006
340,1627.4414,1134,1620.718326,0.7914615,6.723073999999997
341,1621.582,1132,1618.190909,0.82857776,3.3910910000001877
342,1624.5117,1489,1626.303384,0.62648475,-1.791684000000032
343,1545.4102,208,1623.255707,0.73171526,-77.845507
344,1545.4102,1253,1618.723362,0.7083364,-73.31316199999992
345,1627.4414,718,1545.885519,0.87549645,81.555881
346,1627.4414,1593,1626.103079,0.8347825,1.3383209999999508
347,1624.5103,2551,1616.884662,0.7432867,7.625637999999981
348,1627.44,2910,1620.328857,0.80789876,7.111143000000084
349,1627.4414,951,1620.5723,0.75183415,6.869099999999889
350,1621.5806,1178,1615.101767,0.5311225,6.478832999999895
351,1621.5806,1384,1624.215444,0.86863166,-2.63484399999993
352,1627.44,670,1618.325042,0.66309446,9.114958000000115
353,1545.4102,1298,1622.912318,0.7335638,-77.50211799999988
354,1627.4414,704,1620.597898,0.676626,6.843501999999944
355,1545.4102,1752,1623.053444,0.87005526,-77.64324399999987
356,1545.4102,1261,1618.088328,0.77640456,-72.67812800000002
357,1621.582,1067,1621.380469,0.8067855,0.2015310000001591
358,1624.5117,1058,1625.690952,0.7857177,-1.1792519999999058
359,1627.4414,1520,1620.240199,0.7579444,7.201200999999855
360,1545.4102,1036,1623.383382,0.72099257,-77.97318199999995
361,1627.4414,2185,1626.074776,0.76208323,1.3666240000000016
362,1627.4414,2067,1626.086304,0.70451283,1.3550960000000032
363,1621.582,152,1616.101119,0.7533109,5.480881000000181
364,1545.4102,979,1620.150866,0.77546334,-74.74066599999992
365,1624.5117,1127,1619.488257,0.84220517,5.023443000000043
366,1627.4414,1388,1621.232992,0.8432831,6.208407999999963
367,1621.582,244,1619.135083,0.8483861,2.4469170000002123
368,1545.4102,168,1620.59086,0.73641497,-75.18065999999999
369,1627.4414,133,1618.120867,0.66854167,9.320532999999841
370,1627.4414,2140,1618.519398,0.6581206,8.92200200000002
371,1621.582,2633,1618.32655,0.7329443,3.25545000000011
372,1545.4087,798,1616.183734,0.70745456,-70.775034
373,1627.44,1403,1545.196647,0.6674792,82.24335300000007
374,1627.4414,2054,1621.187381,0.65525866,6.254018999999971
375,1618.6523,1657,1619.880354,0.8929509,-1.2280539999999291
376,1618.6523,1797,1626.117356,0.79343987,-7.465056000000004
377,1618.6523,469,1618.774105,0.8435133,-0.12180499999999483
378,1618.6523,2356,1626.303218,0.7451054,-7.650918000000047
379,1618.6523,2879,1619.901898,0.90643394,-1.2495980000001055
380,1618.6523,557,1625.183509,0.8602403,-6.53120899999999
381,1618.6523,1719,1620.112833,0.8837138,-1.4605329999999412
382,1618.6509,1811,1619.692425,0.7751187,-1.041524999999865
383,1618.6523,201,1621.939078,0.73401326,-3.2867780000001403
384,1624.5103,363,1616.592337,0.58165526,7.917962999999872
385,1627.4414,1297,1621.033408,0.7772578,6.407991999999922
386,1621.582,2755,1623.311746,0.82315904,-1.7297459999999774
387,1627.4414,80,1618.22176,0.8397126,9.219640000000027
388,1624.5103,2154,1624.241636,0.8156576,0.2686639999999443
389,1624.5117,2308,1622.678932,0.7539928,1.8327679999999873
390,1545.4102,19,1621.499221,0.7641067,-76.089021
391,1624.5117,1115,1620.47244,0.89779407,4.039260000000013
392,1545.4102,367,1624.916826,0.7547871,-79.50662599999987
393,1621.582,1481,1618.924694,0.7982322,2.6573060000000623
394,1627.4414,1985,1626.096239,0.73848045,1.3451609999999619
395,1624.5117,2096,1615.997896,0.68541795,8.513803999999936
396,1545.4102,1274,1618.115304,0.8044397,-72.70510399999989
397,1624.5117,1724,1618.404178,0.6822561,6.107522000000017
398,1624.5117,1622,1625.356707,0.6886115,-0.8450069999998959
399,1627.4414,954,1619.468777,0.8145503,7.972622999999885
400,1545.4102,500,1620.803218,0.68174577,-75.39301799999998
401,1627.4414,2954,1625.755199,0.6980954,1.6862009999999827
402,1621.582,1474,1545.967765,0.70205975,75.61423500000001
403,1624.5117,1712,1621.917154,0.78336746,2.5945460000000367
404,1627.4414,437,1624.324749,0.67177856,3.1166509999998198
405,1627.4414,2046,1626.074034,0.85055065,1.3673659999999472
406,1545.4102,1858,1624.164057,0.7490238,-78.75385699999993
407,1545.4102,2321,1618.319727,0.808676,-72.90952700000003
408,1627.4414,907,1625.695517,0.7400531,1.7458829999998215
409,1624.5117,1239,1623.401161,0.7026071,1.110539000000017
410,1545.4102,2891,1621.651,0.73256433,-76.24080000000004
411,1621.582,2192,1616.204054,0.8081918,5.377946000000065
412,1545.4102,1836,1622.780539,0.74654424,-77.37033900000006
413,1621.582,591,1616.736182,0.6446718,4.845818000000008
414,1621.582,700,1625.600182,0.69644666,-4.018181999999797
415,1621.582,1230,1619.810505,0.59223515,1.7714950000001863
416,1627.44,1704,1619.787432,0.6045361,7.652567999999974
417,1618.6523,1865,1624.864088,0.71689695,-6.21178800000007
418,1545.4102,2985,1618.246185,0.8407079,-72.83598499999994
419,1621.5806,852,1618.190221,0.7483185,3.390378999999939
420,1627.44,2800,1545.021448,0.8169832,82.41855200000009
421,1618.6509,2751,1625.109133,0.8269303,-6.4582329999998365
422,1618.6523,2601,1618.074409,0.70862716,0.5778909999999087
423,1627.4414,529,1626.41659,0.617375,1.0248099999998885
424,1627.4414,315,1622.904327,0.75245774,4.537072999999964
425,1627.4414,2989,1545.061519,0.82537615,82.37988099999984
426,1621.582,1856,1623.12046,0.8443394,-1.5384599999999864
427,1627.4414,2040,1626.140215,0.81246626,1.3011850000000322
428,1624.5103,2927,1611.860239,0.7259043,12.650060999999823
429,1621.5806,1295,1616.330705,0.74109745,5.249894999999924
430,1621.582,2694,1612.846767,0.6442694,8.735233000000107
431,1621.582,796,1615.963292,0.79133487,5.618708000000197
432,1624.5117,2631,1623.082456,0.6835437,1.429243999999926
433,1627.4414,652,1545.016481,0.76149315,82.42491899999982
434,1545.4102,1513,1620.712375,0.76428473,-75.30217500000003
435,1627.4414,683,1626.07755,0.8204639,1.3638499999999567
436,1545.4087,2457,1618.034595,0.7344696,-72.62589500000013
437,1545.4102,1717,1619.962463,0.85043824,-74.55226300000004
438,1624.5117,1784,1619.32008,0.9152642,5.191620000000057
439,1621.582,691,1624.904928,0.7365989,-3.32292799999982
440,1627.4414,1610,1616.535201,0.66897774,10.906199000000015
441,1545.4102,1135,1625.161727,0.76067233,-79.7515269999999
442,1621.582,1675,1615.497761,0.7078102,6.084239000000025
443,1621.582,2351,1620.448541,0.8258421,1.13345900000013
