mid_idx,mid_freq,fine_idx,fine_freq,cosine,difference
1409,1624.5117,845,1612.830799,0.8822472,11.680900999999949
1449,1627.4414,1134,1620.718326,0.8874259,6.723073999999997
1483,1621.582,2962,1619.213238,0.79031056,2.3687620000000607
1491,1618.6523,2493,1624.019743,0.61327416,5.367443000000094
1511,1618.6523,2647,1618.544865,0.7627169,0.10743499999989581
1543,1621.582,1058,1625.690952,0.7816757,4.108951999999817
1568,1624.5103,595,1619.086401,0.80371577,5.423898999999892
1579,1545.4087,2588,1618.315108,0.81487215,72.90640800000006
1584,1624.5117,388,1623.534258,0.8318529,0.9774420000001101
1621,1627.4414,593,1545.885497,0.87118185,81.55590299999994
1622,1627.4414,1793,1545.916701,0.9276845,81.52469899999983
1641,1627.44,2821,1625.549882,0.8683727,1.8901180000000295
1652,1545.4087,1053,1624.342506,0.8564784,78.933806
1658,1627.4414,1757,1618.407884,0.8709686,9.033515999999963
1678,1624.5117,2412,1619.293937,0.8799679,5.2177630000001045
1679,1545.4102,1362,1618.397484,0.7962627,72.98728400000005
1681,1618.6523,422,1620.788958,0.85747296,2.136658000000125
1683,1545.4087,332,1619.038529,0.8700672,73.62982899999997
1704,1545.4102,2321,1618.319727,0.7936129,72.90952700000003
1705,1627.4414,2590,1626.077419,0.85694677,1.363980999999967
1712,1545.4102,2100,1618.403686,0.8598283,72.99348600000008
1728,1545.4102,2973,1618.288699,0.8161451,72.87849899999992
1738,1545.4102,1290,1623.42434,0.7539456,78.01414
1744,1624.5117,2060,1622.0973,0.75082415,2.4144000000001142
1746,1545.4087,1500,1623.47196,0.848126,78.06326000000013
1749,1621.5806,2198,1615.412439,0.891466,6.168161000000055
1754,1545.4102,1106,1618.083285,0.84962535,72.6730849999999
1756,1545.4102,2935,1619.796664,0.8624112,74.38646399999993
1778,1621.582,2042,1623.228078,0.77506286,1.6460779999999886
1785,1624.5117,637,1545.196889,0.671575,79.31481099999996
1797,1621.582,1180,1622.66699,0.90860116,1.0849899999998343
1817,1627.4414,2915,1623.582942,0.8829203,3.858457999999928
1821,1624.5117,1734,1622.813992,0.8054859,1.6977079999999205
1823,1621.582,2436,1615.338913,0.89949137,6.24308700000006
1831,1545.4102,866,1621.743321,0.7864236,76.33312099999989
1853,1545.4102,1309,1620.915625,0.8555747,75.50542500000006
1866,1621.582,544,1615.972225,0.8880479,5.609775000000127
1868,1545.4102,2427,1619.983264,0.83359087,74.57306399999993
1871,1624.5117,2024,1622.652353,0.8353435,1.8593470000000707
1873,1624.5117,2931,1616.983236,0.91927713,7.528463999999985
1875,1545.4102,2457,1618.034595,0.83959866,72.62439500000005
1890,1624.5117,1616,1615.459003,0.8744822,9.05269700000008
1911,1624.5103,2738,1625.043211,0.69468606,0.5329110000000128
1921,1621.582,1119,1622.883031,0.825836,1.3010309999999663
1924,1618.6523,2922,1621.660799,0.9674445,3.008499000000029
1941,1624.5117,129,1616.879205,0.90025675,7.632495000000063
1955,1618.6523,2602,1622.740983,0.8164096,4.088682999999946
1957,1545.4102,1910,1618.253047,0.84917074,72.84284699999989
1961,1624.5117,1105,1615.336298,0.890641,9.175402000000076
1965,1621.5806,2861,1625.679346,0.7365718,4.098745999999892
1967,1624.5117,2165,1624.02908,0.7820313,0.48261999999999716
2002,1624.5117,2041,1618.280687,0.87821764,6.231013000000075
2007,1545.4102,647,1618.908667,0.8011223,73.49846699999989
2014,1545.4102,862,1619.434096,0.6872954,74.02389599999992
2046,1618.6523,224,1624.133809,0.96601564,5.48150899999996
2051,1545.4102,2608,1621.292881,0.8116861,75.88268100000005
2054,1621.582,331,1621.170226,0.9027991,0.4117740000001504
2094,1615.7227,1588,1626.093043,0.8103558,10.370343000000048
2099,1624.5117,2370,1625.885211,0.5608562,1.3735110000000077
2155,1615.7212,623,1621.986626,0.8839851,6.265425999999934
2167,1618.6523,1162,1545.845018,0.74941677,72.80728199999999
2170,1621.582,2267,1615.780142,0.87849265,5.801858000000038
2186,1624.5117,2102,1624.20282,0.85388994,0.3088800000000447
2192,1545.4102,1546,1623.239301,0.75533175,77.82910100000004
2199,1545.4102,2991,1624.006754,0.85362816,78.59655399999997
2224,1624.5117,424,1624.006871,0.724217,0.5048289999999724
2246,1627.4414,1576,1622.424142,0.82772446,5.017257999999856
2250,1627.4414,2901,1622.261709,0.8211511,5.179690999999821
2262,1615.7227,1398,1621.842708,0.88895524,6.120007999999871
2264,1624.5117,100,1619.103544,0.824106,5.408155999999963
2274,1624.5117,1884,1623.113888,0.80060107,1.3978119999999308
2283,1624.5117,1319,1624.927565,0.9016041,0.41586499999993976
2298,1624.5117,1758,1621.242444,0.72672504,3.2692560000000412
2312,1615.7227,780,1617.163053,0.7892391,1.4403529999999591
2353,1612.7915,885,1624.835769,0.88360137,12.044268999999986
2358,1545.4102,2038,1625.222412,0.7846533,79.81221200000005
2359,1612.793,1997,1621.844633,0.89670014,9.051633000000038
2393,1624.5103,1449,1615.619344,0.7910088,8.89095599999996
2407,1627.4414,582,1625.387466,0.8138394,2.0539340000000266
2410,1621.582,1101,1618.080044,0.8500686,3.501956000000064
2413,1624.5117,607,1618.536986,0.7722269,5.974713999999949
2417,1618.6523,1946,1625.304775,0.74206746,6.652475000000095
2425,1624.5117,1522,1618.918443,0.84095764,5.593256999999994
